,date,time,call_id,agent_id,answer_time_minute,answer_time_second,talk_time_minute,talk_time_second,escalation,abandoned_num,abandoned,csat,csat_value
1,5/1/2022,6:49 PM,4010,210,3,6,30,39,FALSE,0,FALSE,FALSE,
1,5/1/2022,11:58 AM,4013,214,3,1,53,11,FALSE,0,FALSE,TRUE,0
1,5/1/2022,7:53 AM,2002,213,3,18,8,8,FALSE,0,FALSE,FALSE,
1,5/1/2022,1:44 PM,2006,213,3,17,55,44,FALSE,0,FALSE,TRUE,1
1,5/1/2022,8:55 AM,2007,214,4,59,39,26,FALSE,0,FALSE,FALSE,
1,5/1/2022,12:55 PM,2011,210,3,7,44,21,FALSE,0,FALSE,FALSE,
1,5/1/2022,3:17 PM,4009,210,4,22,19,55,FALSE,0,FALSE,TRUE,0
1,5/1/2022,11:48 AM,4011,213,3,37,35,6,FALSE,0,FALSE,FALSE,
1,5/8/2022,4:30 PM,4056,210,2,25,47,33,FALSE,0,FALSE,FALSE,
1,5/8/2022,5:47 PM,3626,210,2,54,19,20,FALSE,0,FALSE,FALSE,
1,5/8/2022,4:29 PM,4057,211,2,17,8,50,FALSE,0,FALSE,FALSE,
1,5/8/2022,9:10 AM,4058,212,2,58,38,10,FALSE,0,FALSE,FALSE,
1,5/8/2022,6:36 PM,1014,216,3,33,12,9,FALSE,0,FALSE,FALSE,
1,5/8/2022,5:27 PM,2112,214,3,7,30,30,FALSE,0,FALSE,FALSE,
1,5/8/2022,10:21 AM,2047,214,4,17,34,4,FALSE,0,FALSE,FALSE,
1,5/8/2022,7:17 AM,2048,212,1,45,16,21,FALSE,0,FALSE,FALSE,
1,5/8/2022,5:49 PM,4055,216,4,47,17,8,FALSE,0,FALSE,TRUE,0
1,5/8/2022,5:46 PM,2050,214,3,43,16,7,FALSE,0,FALSE,TRUE,3
1,5/8/2022,11:49 AM,2051,216,2,48,25,5,FALSE,0,FALSE,FALSE,
1,5/8/2022,7:14 AM,4059,213,0,0,7,18,FALSE,0,FALSE,FALSE,
1,5/8/2022,8:39 AM,2049,216,8,18,46,24,FALSE,0,FALSE,FALSE,
1,5/15/2022,3:48 PM,2103,211,2,35,36,49,FALSE,0,FALSE,TRUE,4
1,5/15/2022,5:33 PM,4107,212,2,51,9,24,FALSE,0,FALSE,FALSE,
1,5/15/2022,7:11 AM,3025,217,2,40,7,52,FALSE,0,FALSE,TRUE,3
1,5/15/2022,2:21 PM,2102,211,3,18,12,38,FALSE,0,FALSE,FALSE,
1,5/15/2022,1:07 PM,4105,210,3,34,59,57,FALSE,0,FALSE,TRUE,0
1,5/15/2022,2:11 PM,4109,213,3,40,49,55,FALSE,0,FALSE,TRUE,0
1,5/15/2022,12:14 PM,4110,216,3,23,56,31,FALSE,0,FALSE,FALSE,
1,5/15/2022,3:11 PM,4112,212,3,31,10,44,FALSE,0,FALSE,TRUE,0
1,5/15/2022,8:47 AM,4113,216,3,53,14,53,FALSE,0,FALSE,FALSE,
1,5/15/2022,8:02 AM,2099,213,4,10,35,18,FALSE,0,FALSE,FALSE,
1,5/15/2022,9:15 AM,2100,213,4,57,27,44,FALSE,0,FALSE,FALSE,
1,5/15/2022,1:42 PM,2106,216,4,11,49,38,FALSE,0,FALSE,FALSE,
1,5/15/2022,8:55 AM,2097,212,5,22,25,23,FALSE,0,FALSE,FALSE,
1,5/15/2022,1:14 PM,4108,216,5,26,45,22,FALSE,0,FALSE,TRUE,0
1,5/15/2022,8:25 AM,4114,211,5,3,44,8,FALSE,0,FALSE,TRUE,0
1,5/15/2022,3:30 PM,4106,211,6,32,33,30,FALSE,0,FALSE,FALSE,
1,5/15/2022,10:55 AM,4111,211,6,59,42,34,FALSE,0,FALSE,FALSE,
1,5/15/2022,10:32 AM,4120,214,6,38,17,52,FALSE,0,FALSE,FALSE,
1,5/15/2022,2:47 PM,2098,212,1,33,58,36,FALSE,0,FALSE,FALSE,
1,5/15/2022,9:12 AM,2101,216,2,31,23,22,FALSE,0,FALSE,FALSE,
1,5/15/2022,9:44 AM,2104,213,3,10,27,27,FALSE,0,FALSE,TRUE,4
1,5/15/2022,4:54 PM,2105,210,3,43,51,37,FALSE,0,FALSE,TRUE,5
1,5/15/2022,1:23 PM,1622,213,3,16,13,0,FALSE,0,FALSE,FALSE,
1,5/22/2022,1:39 PM,2147,212,3,26,24,21,FALSE,0,FALSE,FALSE,
1,5/22/2022,5:32 PM,4152,216,4,10,44,38,FALSE,0,FALSE,TRUE,0
1,5/22/2022,6:37 PM,4153,216,3,26,17,25,FALSE,0,FALSE,FALSE,
1,5/22/2022,5:49 PM,4154,210,4,24,33,29,FALSE,0,FALSE,FALSE,
1,5/22/2022,10:36 AM,4155,214,3,21,40,14,FALSE,0,FALSE,FALSE,
1,5/22/2022,2:02 PM,1629,216,2,8,27,35,FALSE,0,FALSE,FALSE,
1,5/22/2022,1:34 PM,1021,214,2,7,2,48,FALSE,0,FALSE,FALSE,
1,5/22/2022,1:12 PM,2144,216,2,22,45,40,FALSE,0,FALSE,FALSE,
1,5/22/2022,10:17 AM,2146,213,2,28,6,36,FALSE,0,FALSE,FALSE,
1,5/22/2022,5:29 PM,2119,216,3,55,23,25,FALSE,0,FALSE,FALSE,
1,5/22/2022,1:34 PM,2145,213,3,54,14,1,FALSE,0,FALSE,FALSE,
1,5/29/2022,4:58 PM,2185,212,4,10,31,56,FALSE,0,FALSE,TRUE,5
1,5/29/2022,4:53 PM,2186,212,1,43,26,54,FALSE,0,FALSE,FALSE,
1,5/29/2022,11:22 AM,4193,214,4,35,31,12,FALSE,0,FALSE,FALSE,
1,5/29/2022,5:26 PM,2184,210,3,44,14,41,FALSE,0,FALSE,FALSE,
1,5/29/2022,2:09 PM,4194,214,2,15,28,7,FALSE,0,FALSE,TRUE,0
1,5/29/2022,12:30 PM,3635,210,0,0,49,14,FALSE,0,FALSE,TRUE,0
1,5/29/2022,6:15 PM,4192,216,4,55,45,1,FALSE,0,FALSE,FALSE,
1,5/29/2022,9:35 AM,4126,212,4,22,30,16,FALSE,0,FALSE,TRUE,0
1,5/29/2022,7:03 AM,3028,220,1,40,0,0,FALSE,1,TRUE,FALSE,
1,6/5/2022,3:50 PM,2236,213,2,22,15,19,FALSE,0,FALSE,FALSE,
1,6/5/2022,6:43 PM,4247,210,3,3,24,48,FALSE,0,FALSE,TRUE,0
1,6/5/2022,5:32 PM,3642,213,3,25,50,55,FALSE,0,FALSE,FALSE,
1,6/5/2022,2:15 PM,2239,211,3,1,50,48,FALSE,0,FALSE,FALSE,
1,6/5/2022,7:02 AM,2240,210,3,13,6,8,FALSE,0,FALSE,TRUE,1
1,6/5/2022,11:27 AM,3035,210,4,46,57,59,FALSE,0,FALSE,FALSE,
1,6/5/2022,6:57 PM,2125,211,3,28,36,30,FALSE,0,FALSE,FALSE,
1,6/5/2022,5:42 PM,2238,213,4,37,45,18,FALSE,0,FALSE,FALSE,
1,6/5/2022,10:26 AM,4246,214,3,44,45,8,FALSE,0,FALSE,TRUE,0
1,6/5/2022,6:58 PM,4248,216,2,20,51,41,FALSE,0,FALSE,TRUE,0
1,6/5/2022,3:11 PM,2237,211,2,0,18,6,FALSE,0,FALSE,FALSE,
1,6/5/2022,7:17 AM,4244,213,2,59,15,7,FALSE,0,FALSE,TRUE,0
1,6/5/2022,2:12 PM,4245,210,2,47,5,51,FALSE,0,FALSE,TRUE,0
1,6/12/2022,4:37 PM,1638,210,3,19,41,34,FALSE,0,FALSE,FALSE,
1,6/12/2022,6:23 PM,4280,214,3,5,22,14,FALSE,0,FALSE,TRUE,0
1,6/12/2022,6:20 PM,4282,212,4,10,27,57,FALSE,0,FALSE,TRUE,0
1,6/12/2022,7:37 AM,2272,213,1,21,20,38,FALSE,0,FALSE,FALSE,
1,6/12/2022,7:00 AM,2273,216,4,54,11,47,FALSE,0,FALSE,FALSE,
1,6/12/2022,6:08 PM,2274,216,3,16,37,4,FALSE,0,FALSE,FALSE,
1,6/12/2022,4:25 PM,4285,214,2,1,18,26,FALSE,0,FALSE,TRUE,0
1,6/12/2022,4:10 PM,1031,211,0,48,37,6,FALSE,0,FALSE,FALSE,
1,6/12/2022,9:46 AM,4134,212,3,14,55,18,FALSE,0,FALSE,FALSE,
1,6/12/2022,5:25 PM,2278,216,4,9,14,45,FALSE,0,FALSE,FALSE,
1,6/12/2022,7:00 AM,2275,212,1,53,37,11,FALSE,0,FALSE,FALSE,
1,6/12/2022,6:39 PM,4286,213,2,34,32,28,FALSE,0,FALSE,TRUE,0
1,6/12/2022,8:15 AM,4283,212,3,49,0,0,FALSE,1,TRUE,FALSE,
1,6/12/2022,1:11 PM,2276,216,3,22,5,21,FALSE,0,FALSE,TRUE,2
1,6/12/2022,2:38 PM,4281,211,3,54,15,48,FALSE,0,FALSE,TRUE,0
1,6/12/2022,7:23 AM,4284,211,3,55,48,55,FALSE,0,FALSE,TRUE,0
1,6/12/2022,2:50 PM,2277,214,4,55,30,59,FALSE,0,FALSE,TRUE,1
1,6/19/2022,12:11 PM,4333,211,3,51,41,35,FALSE,0,FALSE,TRUE,0
1,6/19/2022,7:25 AM,4335,216,4,0,32,35,FALSE,0,FALSE,FALSE,
1,6/19/2022,2:04 PM,3645,210,3,5,49,17,FALSE,0,FALSE,FALSE,
1,6/19/2022,4:43 PM,2325,214,2,41,23,12,FALSE,0,FALSE,FALSE,
1,6/19/2022,10:07 AM,2328,216,2,45,16,33,FALSE,0,FALSE,FALSE,
1,6/19/2022,8:15 AM,4336,210,2,54,34,24,FALSE,0,FALSE,FALSE,
1,6/19/2022,11:02 AM,2326,211,2,17,31,56,FALSE,0,FALSE,TRUE,5
1,6/19/2022,8:27 AM,3041,210,3,35,40,55,FALSE,0,FALSE,TRUE,0
1,6/19/2022,9:26 AM,2327,210,3,14,38,5,FALSE,0,FALSE,FALSE,
1,6/19/2022,5:22 PM,4136,211,4,29,55,26,FALSE,0,FALSE,FALSE,
1,6/19/2022,7:38 AM,4334,212,1,38,5,22,FALSE,0,FALSE,TRUE,0
1,6/26/2022,2:35 PM,1037,213,4,50,32,39,FALSE,0,FALSE,FALSE,
1,6/26/2022,9:55 AM,4383,216,3,53,56,13,FALSE,0,FALSE,FALSE,
1,6/26/2022,3:47 PM,2135,212,2,37,43,19,FALSE,0,FALSE,FALSE,
1,6/26/2022,7:04 AM,2374,214,0,25,54,38,FALSE,0,FALSE,FALSE,
1,6/26/2022,10:38 AM,2375,213,3,54,59,26,FALSE,0,FALSE,FALSE,
1,6/26/2022,6:03 PM,4378,211,3,43,1,18,FALSE,0,FALSE,FALSE,
1,6/26/2022,5:52 PM,4379,211,3,54,23,12,FALSE,0,FALSE,FALSE,
1,6/26/2022,3:50 PM,4380,214,3,21,42,15,FALSE,0,FALSE,TRUE,0
1,6/26/2022,2:02 PM,4382,213,3,16,43,28,FALSE,0,FALSE,TRUE,0
1,6/26/2022,2:04 PM,4384,216,3,22,58,24,FALSE,0,FALSE,TRUE,0
1,6/26/2022,10:08 AM,2370,210,4,43,28,26,FALSE,0,FALSE,TRUE,2
1,6/26/2022,12:08 PM,2371,214,4,57,50,16,FALSE,0,FALSE,FALSE,
1,6/26/2022,11:51 AM,2373,213,4,8,51,45,FALSE,0,FALSE,TRUE,5
1,6/26/2022,12:36 PM,2377,214,4,23,58,13,FALSE,0,FALSE,FALSE,
1,6/26/2022,1:50 PM,4381,214,4,54,46,21,FALSE,0,FALSE,TRUE,0
1,6/26/2022,10:09 AM,4385,211,4,55,55,30,FALSE,0,FALSE,TRUE,0
1,6/26/2022,4:46 PM,2378,214,5,2,17,31,FALSE,0,FALSE,FALSE,
1,6/26/2022,11:23 AM,3652,216,1,1,25,7,FALSE,0,FALSE,FALSE,
1,6/26/2022,6:39 PM,2372,214,2,5,56,13,FALSE,0,FALSE,TRUE,3
1,6/26/2022,11:30 AM,4386,213,3,9,51,15,FALSE,0,FALSE,TRUE,0
1,6/26/2022,12:20 PM,2376,213,3,28,38,49,FALSE,0,FALSE,FALSE,
1,7/3/2022,3:42 PM,2424,211,3,39,31,19,FALSE,0,FALSE,TRUE,4
1,7/3/2022,5:01 PM,4428,212,3,3,56,48,FALSE,0,FALSE,FALSE,
1,7/3/2022,7:04 AM,4430,211,4,6,35,27,FALSE,0,FALSE,FALSE,
1,7/3/2022,1:01 PM,4431,212,3,30,7,49,FALSE,0,FALSE,FALSE,
1,7/3/2022,4:42 PM,2417,211,4,55,36,32,FALSE,0,FALSE,FALSE,
1,7/3/2022,9:10 AM,4427,216,3,30,16,40,FALSE,0,FALSE,TRUE,0
1,7/3/2022,4:17 PM,1044,214,2,48,48,29,FALSE,0,FALSE,TRUE,5
1,7/3/2022,5:44 PM,2139,211,2,4,32,54,FALSE,0,FALSE,FALSE,
1,7/3/2022,1:09 PM,4425,214,2,16,10,44,FALSE,0,FALSE,TRUE,0
1,7/3/2022,7:55 AM,4429,213,2,18,14,31,FALSE,0,FALSE,FALSE,
1,7/3/2022,3:42 PM,1648,216,3,11,0,52,FALSE,0,FALSE,TRUE,5
1,7/3/2022,10:00 AM,2422,214,3,50,55,47,FALSE,0,FALSE,FALSE,
1,7/3/2022,9:33 AM,2425,212,4,43,31,33,FALSE,0,FALSE,FALSE,
1,7/3/2022,12:09 PM,4426,210,1,15,52,27,FALSE,0,FALSE,FALSE,
1,7/3/2022,2:22 PM,2418,216,4,12,30,50,TRUE,0,FALSE,FALSE,
1,7/3/2022,3:52 PM,2419,212,3,26,4,32,FALSE,0,FALSE,FALSE,
1,7/3/2022,9:18 AM,2420,214,2,49,6,31,FALSE,0,FALSE,FALSE,
1,7/3/2022,1:21 PM,2421,210,0,38,39,9,FALSE,0,FALSE,FALSE,
1,7/3/2022,3:12 PM,4433,213,7,41,47,26,FALSE,0,FALSE,FALSE,
1,7/3/2022,4:01 PM,2423,213,1,48,34,37,FALSE,0,FALSE,FALSE,
1,7/3/2022,10:26 AM,4432,211,2,6,35,27,FALSE,0,FALSE,FALSE,
1,7/10/2022,9:39 AM,2462,212,3,6,2,7,FALSE,0,FALSE,FALSE,
1,7/10/2022,10:29 AM,4475,214,3,32,36,58,FALSE,0,FALSE,TRUE,0
1,7/10/2022,6:44 PM,4478,216,3,43,35,27,FALSE,0,FALSE,FALSE,
1,7/10/2022,6:43 PM,4479,212,3,57,56,48,FALSE,0,FALSE,TRUE,0
1,7/10/2022,8:52 AM,2459,216,4,14,42,40,FALSE,0,FALSE,FALSE,
1,7/10/2022,4:27 PM,2463,214,3,34,51,14,FALSE,0,FALSE,TRUE,2
1,7/10/2022,9:40 AM,2467,212,4,44,19,25,FALSE,0,FALSE,FALSE,
1,7/10/2022,7:57 AM,2471,210,3,25,47,59,FALSE,0,FALSE,FALSE,
1,7/10/2022,4:40 PM,4472,216,2,36,39,10,FALSE,0,FALSE,FALSE,
1,7/10/2022,9:14 AM,4477,212,2,17,16,19,FALSE,0,FALSE,TRUE,0
1,7/10/2022,4:42 PM,2465,211,2,20,30,56,FALSE,0,FALSE,TRUE,3
1,7/10/2022,2:22 PM,2470,211,2,2,2,42,FALSE,0,FALSE,TRUE,4
1,7/10/2022,1:13 PM,4471,213,3,53,56,29,FALSE,0,FALSE,FALSE,
1,7/10/2022,5:53 PM,4474,213,3,24,24,25,FALSE,0,FALSE,FALSE,
1,7/10/2022,11:39 AM,4476,216,4,39,11,18,FALSE,0,FALSE,FALSE,
1,7/10/2022,10:00 AM,4480,210,1,5,10,13,FALSE,0,FALSE,TRUE,0
1,7/10/2022,2:27 PM,2466,212,4,19,32,40,FALSE,0,FALSE,FALSE,
1,7/10/2022,2:15 PM,4467,214,3,21,38,24,FALSE,0,FALSE,TRUE,0
1,7/10/2022,9:55 AM,4468,214,2,13,45,6,FALSE,0,FALSE,FALSE,
1,7/10/2022,8:05 AM,4470,216,0,0,31,33,FALSE,0,FALSE,FALSE,
1,7/10/2022,7:53 AM,4473,213,4,7,30,55,FALSE,0,FALSE,TRUE,0
1,7/10/2022,1:23 PM,2464,211,5,51,7,10,FALSE,0,FALSE,FALSE,
1,7/10/2022,5:43 PM,2468,211,1,41,8,11,FALSE,0,FALSE,FALSE,
1,7/10/2022,4:06 PM,2472,214,2,42,33,7,FALSE,0,FALSE,FALSE,
1,7/10/2022,10:10 AM,4481,213,3,8,31,47,FALSE,0,FALSE,FALSE,
1,7/10/2022,3:14 PM,2473,211,3,35,10,16,FALSE,0,FALSE,FALSE,
1,7/10/2022,11:34 AM,2460,216,3,39,18,22,FALSE,0,FALSE,FALSE,
1,7/10/2022,3:49 PM,2461,214,3,27,48,44,FALSE,0,FALSE,TRUE,3
1,7/10/2022,3:43 PM,4469,216,4,26,20,8,FALSE,0,FALSE,FALSE,
1,7/10/2022,12:54 PM,4146,212,3,48,24,21,FALSE,0,FALSE,FALSE,
1,7/10/2022,1:34 PM,2469,210,4,13,16,12,FALSE,0,FALSE,TRUE,4
1,7/17/2022,10:57 AM,2519,210,3,27,11,36,FALSE,0,FALSE,TRUE,3
1,7/17/2022,6:48 PM,4518,210,2,42,35,33,FALSE,0,FALSE,TRUE,0
1,7/17/2022,5:53 PM,4520,211,2,24,26,19,FALSE,0,FALSE,TRUE,0
1,7/17/2022,10:46 AM,4525,214,2,55,23,40,FALSE,0,FALSE,TRUE,0
1,7/17/2022,6:36 PM,4526,212,2,12,46,39,FALSE,0,FALSE,TRUE,0
1,7/17/2022,9:43 AM,4519,211,3,54,21,27,FALSE,0,FALSE,FALSE,
1,7/17/2022,10:59 AM,4527,213,3,26,12,30,FALSE,0,FALSE,FALSE,
1,7/17/2022,5:09 PM,4529,212,4,38,20,44,FALSE,0,FALSE,TRUE,0
1,7/17/2022,10:21 AM,2512,214,1,58,48,47,FALSE,0,FALSE,FALSE,
1,7/17/2022,12:31 PM,2513,210,4,7,10,30,FALSE,0,FALSE,TRUE,5
1,7/17/2022,11:56 AM,2517,216,3,6,37,43,FALSE,0,FALSE,FALSE,
1,7/17/2022,1:06 PM,2520,213,2,21,15,52,TRUE,0,FALSE,FALSE,
1,7/17/2022,4:39 PM,4521,213,0,58,34,42,FALSE,0,FALSE,TRUE,0
1,7/17/2022,12:51 PM,4524,216,3,59,31,42,FALSE,0,FALSE,TRUE,0
1,7/17/2022,11:56 AM,2521,214,4,21,29,19,FALSE,0,FALSE,FALSE,
1,7/17/2022,12:33 PM,4528,210,4,49,6,17,FALSE,0,FALSE,TRUE,0
1,7/17/2022,11:27 AM,2514,214,1,20,19,25,FALSE,0,FALSE,FALSE,
1,7/17/2022,10:53 AM,2515,210,2,14,39,12,FALSE,0,FALSE,FALSE,
1,7/17/2022,7:40 AM,2510,211,3,55,31,56,FALSE,0,FALSE,FALSE,
1,7/17/2022,5:22 PM,2511,210,3,5,12,41,FALSE,0,FALSE,TRUE,5
1,7/17/2022,5:55 PM,2518,212,3,37,0,51,FALSE,0,FALSE,FALSE,
1,7/17/2022,5:29 PM,4522,216,3,19,17,21,FALSE,0,FALSE,TRUE,0
1,7/17/2022,10:16 AM,4523,216,4,55,29,51,FALSE,0,FALSE,TRUE,0
1,7/17/2022,1:34 PM,2145,213,3,54,14,1,FALSE,0,FALSE,FALSE,
1,7/17/2022,12:23 PM,2516,214,4,31,59,23,FALSE,0,FALSE,FALSE,
1,7/24/2022,2:25 PM,2563,214,3,26,47,1,FALSE,0,FALSE,FALSE,
1,7/24/2022,5:26 PM,2564,214,2,55,46,20,FALSE,0,FALSE,TRUE,5
1,7/24/2022,12:32 PM,2565,213,2,11,3,1,FALSE,0,FALSE,TRUE,4
1,7/24/2022,9:05 AM,2567,216,2,52,17,46,FALSE,0,FALSE,FALSE,
1,7/24/2022,2:39 PM,2568,216,2,48,3,33,FALSE,0,FALSE,FALSE,
1,7/24/2022,12:05 PM,4573,216,3,20,52,2,FALSE,0,FALSE,FALSE,
1,7/24/2022,2:58 PM,2566,216,3,47,17,35,FALSE,0,FALSE,FALSE,
1,7/24/2022,12:08 PM,2148,210,4,47,3,34,FALSE,0,FALSE,FALSE,
1,7/24/2022,4:54 PM,4571,216,1,34,2,55,FALSE,0,FALSE,FALSE,
1,7/24/2022,2:35 PM,4575,216,4,44,30,35,FALSE,0,FALSE,TRUE,0
1,7/24/2022,5:04 PM,4576,211,3,41,31,41,FALSE,0,FALSE,FALSE,
1,7/24/2022,6:16 PM,2562,213,2,27,55,29,FALSE,0,FALSE,FALSE,
1,7/24/2022,12:38 PM,4570,212,0,6,2,41,FALSE,0,FALSE,TRUE,0
1,7/24/2022,4:59 PM,4572,212,8,51,50,56,FALSE,0,FALSE,FALSE,
1,7/24/2022,10:25 AM,4574,214,1,19,40,36,FALSE,0,FALSE,FALSE,
1,7/31/2022,7:14 AM,2600,216,2,44,54,14,FALSE,0,FALSE,FALSE,
1,7/31/2022,9:14 AM,2602,216,3,2,30,50,FALSE,0,FALSE,TRUE,5
1,7/31/2022,5:25 PM,4608,211,3,39,34,53,FALSE,0,FALSE,FALSE,
1,7/31/2022,8:32 AM,2601,212,3,52,42,20,FALSE,0,FALSE,FALSE,
1,7/31/2022,6:11 PM,4610,216,3,24,28,25,FALSE,0,FALSE,TRUE,0
1,7/31/2022,7:06 AM,4611,216,4,51,4,34,FALSE,0,FALSE,FALSE,
1,7/31/2022,2:12 PM,4609,211,3,8,1,9,FALSE,0,FALSE,TRUE,0
1,7/31/2022,5:38 PM,2604,211,4,21,17,43,FALSE,0,FALSE,FALSE,
1,7/31/2022,8:25 AM,4612,211,3,45,40,50,FALSE,0,FALSE,TRUE,0
1,7/31/2022,7:17 AM,2153,210,2,52,11,54,FALSE,0,FALSE,FALSE,
1,7/31/2022,3:01 PM,2603,216,2,18,44,11,FALSE,0,FALSE,FALSE,
1,8/7/2022,7:27 AM,4654,213,2,14,42,35,FALSE,0,FALSE,FALSE,
1,8/7/2022,6:27 PM,2156,214,2,45,11,6,FALSE,0,FALSE,FALSE,
1,8/7/2022,12:38 PM,2642,213,3,48,43,31,FALSE,0,FALSE,TRUE,3
1,8/7/2022,9:33 AM,2643,210,3,36,45,27,FALSE,0,FALSE,FALSE,
1,8/7/2022,6:21 PM,2648,214,4,29,9,8,FALSE,0,FALSE,TRUE,2
1,8/7/2022,6:55 PM,2651,214,1,12,17,16,FALSE,0,FALSE,FALSE,
1,8/7/2022,8:41 AM,4656,214,4,28,49,37,FALSE,0,FALSE,TRUE,0
1,8/7/2022,7:42 AM,2645,211,3,38,30,3,FALSE,0,FALSE,FALSE,
1,8/7/2022,3:04 PM,2649,213,2,24,40,6,FALSE,0,FALSE,FALSE,
1,8/7/2022,3:51 PM,2650,214,0,5,12,54,FALSE,0,FALSE,FALSE,
1,8/7/2022,4:26 PM,4651,211,3,38,28,54,FALSE,0,FALSE,TRUE,0
1,8/7/2022,6:37 PM,4652,212,3,48,19,12,FALSE,0,FALSE,FALSE,
1,8/7/2022,10:20 AM,4658,211,3,34,56,57,FALSE,0,FALSE,TRUE,0
1,8/7/2022,3:15 PM,4659,212,3,6,7,49,FALSE,0,FALSE,FALSE,
1,8/7/2022,10:46 AM,2644,214,4,4,14,18,FALSE,0,FALSE,FALSE,
1,8/7/2022,2:08 PM,4650,211,4,5,1,33,FALSE,0,FALSE,FALSE,
1,8/7/2022,6:38 PM,4653,214,4,23,25,42,FALSE,0,FALSE,FALSE,
1,8/7/2022,4:13 PM,4655,211,6,53,57,5,FALSE,0,FALSE,TRUE,0
1,8/7/2022,8:31 AM,4657,214,6,56,29,56,TRUE,0,FALSE,FALSE,
1,8/7/2022,1:08 PM,2647,213,8,19,57,42,FALSE,0,FALSE,FALSE,
1,8/7/2022,8:46 AM,2646,212,1,6,26,0,FALSE,0,FALSE,FALSE,
1,8/14/2022,8:57 AM,2691,210,2,27,50,13,FALSE,0,FALSE,FALSE,
1,8/14/2022,1:35 PM,4699,213,3,51,26,40,FALSE,0,FALSE,FALSE,
1,8/14/2022,7:25 AM,2690,212,3,49,34,51,FALSE,0,FALSE,TRUE,4
1,8/14/2022,2:09 PM,4698,214,3,55,42,34,FALSE,0,FALSE,FALSE,
1,8/14/2022,3:58 PM,4164,216,3,2,35,49,FALSE,0,FALSE,TRUE,0
1,8/21/2022,10:45 AM,2739,212,4,5,30,40,FALSE,0,FALSE,FALSE,
1,8/21/2022,2:35 PM,2742,211,3,31,40,8,FALSE,0,FALSE,TRUE,5
1,8/21/2022,6:21 PM,4748,212,4,34,30,34,FALSE,0,FALSE,FALSE,
1,8/21/2022,5:18 PM,4750,211,3,48,7,47,FALSE,0,FALSE,FALSE,
1,8/21/2022,12:25 PM,2736,216,2,58,6,47,FALSE,0,FALSE,TRUE,5
1,8/21/2022,2:09 PM,2737,211,2,25,24,14,FALSE,0,FALSE,TRUE,2
1,8/21/2022,7:42 AM,2741,212,2,14,12,15,FALSE,0,FALSE,FALSE,
1,8/21/2022,1:32 PM,4742,210,2,58,0,0,FALSE,1,TRUE,FALSE,
1,8/21/2022,3:17 PM,4747,216,3,17,30,32,FALSE,0,FALSE,FALSE,
1,8/21/2022,6:53 PM,2163,213,3,49,6,53,FALSE,0,FALSE,FALSE,
1,8/21/2022,10:09 AM,4743,214,4,42,23,46,FALSE,0,FALSE,TRUE,0
1,8/21/2022,1:50 PM,4745,214,1,31,20,2,FALSE,0,FALSE,TRUE,0
1,8/21/2022,8:00 AM,4744,214,4,29,15,36,FALSE,0,FALSE,FALSE,
1,8/21/2022,3:09 PM,4746,213,3,57,16,47,FALSE,0,FALSE,FALSE,
1,8/21/2022,2:10 PM,4749,210,2,16,59,45,FALSE,0,FALSE,TRUE,0
1,8/21/2022,4:08 PM,2734,212,0,9,32,13,FALSE,0,FALSE,TRUE,5
1,8/21/2022,3:14 PM,2738,210,7,10,39,20,FALSE,0,FALSE,FALSE,
1,8/21/2022,11:08 AM,2735,212,1,28,28,21,FALSE,0,FALSE,FALSE,
1,8/21/2022,6:29 PM,2740,213,2,14,10,1,FALSE,0,FALSE,FALSE,
1,8/28/2022,4:51 PM,4800,216,3,49,33,17,FALSE,0,FALSE,FALSE,
1,8/28/2022,6:38 PM,2170,212,3,24,4,53,FALSE,0,FALSE,TRUE,2
1,8/28/2022,8:21 AM,2788,212,3,2,31,24,FALSE,0,FALSE,FALSE,
1,8/28/2022,12:43 PM,4802,211,3,9,44,31,FALSE,0,FALSE,TRUE,0
1,8/28/2022,3:04 PM,2792,211,4,0,19,53,FALSE,0,FALSE,FALSE,
1,8/28/2022,2:58 PM,4795,214,3,47,1,40,FALSE,0,FALSE,TRUE,0
1,8/28/2022,5:25 PM,4797,212,4,48,55,19,FALSE,0,FALSE,FALSE,
1,8/28/2022,10:14 AM,4798,211,3,33,4,9,FALSE,0,FALSE,TRUE,0
1,8/28/2022,6:25 PM,4799,216,2,25,47,14,FALSE,0,FALSE,FALSE,
1,8/28/2022,7:39 AM,4796,213,2,52,48,17,FALSE,0,FALSE,FALSE,
1,8/28/2022,2:07 PM,4803,216,2,11,27,53,FALSE,0,FALSE,FALSE,
1,8/28/2022,11:58 AM,2793,210,2,39,31,58,FALSE,0,FALSE,FALSE,
1,8/28/2022,11:37 AM,2787,212,3,7,59,33,FALSE,0,FALSE,FALSE,
1,8/28/2022,9:57 AM,2789,216,3,50,49,46,FALSE,0,FALSE,FALSE,
1,8/28/2022,11:13 AM,2790,212,4,48,54,27,FALSE,0,FALSE,FALSE,
1,8/28/2022,8:03 AM,2794,213,1,55,30,2,FALSE,0,FALSE,FALSE,
1,8/28/2022,11:32 AM,4801,213,4,45,15,16,FALSE,0,FALSE,TRUE,0
1,8/28/2022,11:30 AM,2791,211,3,17,16,29,FALSE,0,FALSE,FALSE,
1,8/28/2022,1:15 PM,2795,213,2,4,33,30,FALSE,0,FALSE,TRUE,4
1,9/4/2022,1:53 PM,4856,213,0,24,37,25,FALSE,0,FALSE,FALSE,
